"","rok","strata","linia"
"5541",2023,10,"Empl_Pract"
"5542",2023,10,"Empl_Pract"
"5543",2023,425.22,"Empl_Pract"
"5544",2023,10,"Empl_Pract"
"5545",2023,11632636.6,"Empl_Pract"
"5546",2023,10,"Empl_Pract"
"5547",2023,11.52,"Empl_Pract"
"5548",2023,8112.99,"Empl_Pract"
"5549",2023,10,"Empl_Pract"
"5550",2023,10,"Empl_Pract"
"5551",2023,29.1,"Empl_Pract"
"5552",2023,10,"Empl_Pract"
"5553",2023,26.03,"Empl_Pract"
"5554",2023,10,"Empl_Pract"
"5555",2023,10,"Empl_Pract"
"5556",2023,10,"Empl_Pract"
"5557",2023,10,"Empl_Pract"
"5558",2023,113,"Empl_Pract"
"5559",2023,10,"Empl_Pract"
"5560",2023,10,"Empl_Pract"
"5561",2023,18.25,"Empl_Pract"
"5562",2023,36.25,"Empl_Pract"
"5563",2023,2411.12,"Empl_Pract"
"5564",2023,10,"Empl_Pract"
"5565",2023,10,"Empl_Pract"
"5566",2023,16.31,"Empl_Pract"
"5567",2023,10,"Empl_Pract"
"5568",2023,23.34,"Empl_Pract"
"5569",2023,11.45,"Empl_Pract"
"5570",2023,10,"Empl_Pract"
"5571",2023,10,"Empl_Pract"
"5572",2023,46.02,"Empl_Pract"
"5573",2023,812.77,"Empl_Pract"
"5574",2023,283.19,"Empl_Pract"
"5575",2023,10,"Empl_Pract"
"5576",2023,7500938.77,"Empl_Pract"
"5577",2023,10,"Empl_Pract"
"5578",1989,57727.83,"Execut_Del"
"5579",1989,1922.3,"Execut_Del"
"5580",1989,497.26,"Execut_Del"
"5581",1989,3143.8,"Execut_Del"
"5582",1989,966.09,"Execut_Del"
"5583",1989,215.78,"Execut_Del"
"5584",1989,10,"Execut_Del"
"5585",1989,10,"Execut_Del"
"5586",1989,10,"Execut_Del"
"5587",1990,4814.96,"Execut_Del"
"5588",1990,10,"Execut_Del"
"5589",1990,13720.06,"Execut_Del"
"5590",1990,10,"Execut_Del"
"5591",1991,1631.98,"Execut_Del"
"5592",1991,22.26,"Execut_Del"
"5593",1991,30561.79,"Execut_Del"
"5594",1991,10,"Execut_Del"
"5595",1991,2240.35,"Execut_Del"
"5596",1991,497.26,"Execut_Del"
"5597",1992,27841.29,"Execut_Del"
"5598",1992,4679.86,"Execut_Del"
"5599",1993,370.97,"Execut_Del"
"5600",1993,167.46,"Execut_Del"
"5601",1993,10,"Execut_Del"
"5602",1993,1277.52,"Execut_Del"
"5603",1993,1422.8,"Execut_Del"
"5604",1993,10475.32,"Execut_Del"
"5605",1993,15.31,"Execut_Del"
"5606",1994,259.99,"Execut_Del"
"5607",1994,1166.33,"Execut_Del"
"5608",1994,10,"Execut_Del"
"5609",1995,815.25,"Execut_Del"
"5610",1995,22628.09,"Execut_Del"
"5611",1995,86.59,"Execut_Del"
"5612",1995,10,"Execut_Del"
"5613",1995,94.64,"Execut_Del"
"5614",1995,343.5,"Execut_Del"
"5615",1995,364.89,"Execut_Del"
"5616",1995,43.33,"Execut_Del"
"5617",1996,45.54,"Execut_Del"
"5618",1996,10,"Execut_Del"
"5619",1996,10,"Execut_Del"
"5620",1996,39564.75,"Execut_Del"
"5621",1996,10,"Execut_Del"
"5622",1996,5727.86,"Execut_Del"
"5623",1996,7310.29,"Execut_Del"
"5624",1996,27.29,"Execut_Del"
"5625",1997,241.34,"Execut_Del"
"5626",1997,279.12,"Execut_Del"
"5627",1997,318.02,"Execut_Del"
"5628",1997,384.41,"Execut_Del"
"5629",1997,10,"Execut_Del"
"5630",1997,1230.98,"Execut_Del"
"5631",1997,10,"Execut_Del"
"5632",1997,15.68,"Execut_Del"
"5633",1997,38.84,"Execut_Del"
"5634",1997,8833.24,"Execut_Del"
"5635",1997,8103.28,"Execut_Del"
"5636",1998,70.76,"Execut_Del"
"5637",1998,10,"Execut_Del"
"5638",1998,2067.33,"Execut_Del"
"5639",1998,10,"Execut_Del"
"5640",1998,318.5,"Execut_Del"
"5641",1998,10,"Execut_Del"
"5642",1998,10,"Execut_Del"
"5643",1998,10,"Execut_Del"
"5644",1998,10,"Execut_Del"
"5645",1998,232.43,"Execut_Del"
"5646",1999,858.99,"Execut_Del"
"5647",1999,10,"Execut_Del"
"5648",1999,64.93,"Execut_Del"
"5649",1999,751.61,"Execut_Del"
"5650",1999,540,"Execut_Del"
"5651",1999,7910.41,"Execut_Del"
"5652",1999,68.13,"Execut_Del"
"5653",2000,1099.5,"Execut_Del"
"5654",2000,101.03,"Execut_Del"
"5655",2000,174.13,"Execut_Del"
"5656",2000,4157.78,"Execut_Del"
"5657",2001,20.89,"Execut_Del"
"5658",2001,287.48,"Execut_Del"
"5659",2001,20.47,"Execut_Del"
"5660",2001,10,"Execut_Del"
"5661",2001,10,"Execut_Del"
"5662",2002,1281.84,"Execut_Del"
"5663",2002,1277.75,"Execut_Del"
"5664",2002,170.81,"Execut_Del"
"5665",2002,10,"Execut_Del"
"5666",2002,392.68,"Execut_Del"
"5667",2002,10,"Execut_Del"
"5668",2002,114.79,"Execut_Del"
"5669",2002,4550.81,"Execut_Del"
"5670",2003,2024.49,"Execut_Del"
"5671",2003,104.02,"Execut_Del"
"5672",2003,635.59,"Execut_Del"
"5673",2003,3330.65,"Execut_Del"
"5674",2003,1656.12,"Execut_Del"
"5675",2004,286.67,"Execut_Del"
"5676",2004,693.46,"Execut_Del"
"5677",2004,53.15,"Execut_Del"
"5678",2004,10,"Execut_Del"
"5679",2004,34.12,"Execut_Del"
"5680",2004,10,"Execut_Del"
"5681",2004,1281.05,"Execut_Del"
"5682",2004,287.99,"Execut_Del"
"5683",2005,280.58,"Execut_Del"
"5684",2005,498.72,"Execut_Del"
"5685",2005,1927.72,"Execut_Del"
"5686",2005,69.94,"Execut_Del"
"5687",2005,8408.15,"Execut_Del"
"5688",2006,2178.32,"Execut_Del"
"5689",2006,228.48,"Execut_Del"
"5690",2006,7830.98,"Execut_Del"
"5691",2006,141.52,"Execut_Del"
"5692",2006,40.76,"Execut_Del"
"5693",2006,89,"Execut_Del"
"5694",2007,374.83,"Execut_Del"
"5695",2007,212.92,"Execut_Del"
"5696",2007,975.59,"Execut_Del"
"5697",2007,272.27,"Execut_Del"
"5698",2008,10,"Execut_Del"
"5699",2008,399.23,"Execut_Del"
"5700",2008,11.49,"Execut_Del"
"5701",2008,10,"Execut_Del"
"5702",2008,1854.43,"Execut_Del"
"5703",2009,293.96,"Execut_Del"
"5704",2009,4176.11,"Execut_Del"
"5705",2009,550.27,"Execut_Del"
"5706",2009,301.52,"Execut_Del"
"5707",2009,214.64,"Execut_Del"
"5708",2009,34.68,"Execut_Del"
"5709",2009,6221.24,"Execut_Del"
"5710",2009,863.9,"Execut_Del"
"5711",2010,215.9,"Execut_Del"
"5712",2010,69.47,"Execut_Del"
"5713",2010,9996,"Execut_Del"
"5714",2010,10,"Execut_Del"
"5715",2010,1245.81,"Execut_Del"
"5716",2010,1091.91,"Execut_Del"
"5717",2010,1729.93,"Execut_Del"
"5718",2010,1221.86,"Execut_Del"
"5719",2010,10,"Execut_Del"
"5720",2011,10,"Execut_Del"
"5721",2011,23.66,"Execut_Del"
"5722",2011,10,"Execut_Del"
"5723",2012,3955.24,"Execut_Del"
"5724",2012,59.32,"Execut_Del"
"5725",2012,31.93,"Execut_Del"
"5726",2012,3790.75,"Execut_Del"
"5727",2012,1988.91,"Execut_Del"
"5728",2013,12.77,"Execut_Del"
"5729",2013,52534.15,"Execut_Del"
"5730",2013,9158.23,"Execut_Del"
"5731",2013,3235.96,"Execut_Del"
"5732",2013,164.66,"Execut_Del"
"5733",2013,39.26,"Execut_Del"
"5734",2013,1132.23,"Execut_Del"
"5735",2013,125.04,"Execut_Del"
"5736",2013,175.72,"Execut_Del"
"5737",2014,11194.06,"Execut_Del"
"5738",2014,42109.7,"Execut_Del"
"5739",2014,14.82,"Execut_Del"
"5740",2014,10,"Execut_Del"
"5741",2014,2410.82,"Execut_Del"
"5742",2014,10,"Execut_Del"
"5743",2015,349.6,"Execut_Del"
"5744",2015,2253.69,"Execut_Del"
"5745",2015,687.99,"Execut_Del"
"5746",2015,647.16,"Execut_Del"
"5747",2016,77.15,"Execut_Del"
"5748",2016,22.51,"Execut_Del"
"5749",2016,5578.08,"Execut_Del"
"5750",2016,25.61,"Execut_Del"
"5751",2016,10,"Execut_Del"
"5752",2016,2498.53,"Execut_Del"
"5753",2016,50.06,"Execut_Del"
"5754",2016,12804.46,"Execut_Del"
"5755",2017,9581.14,"Execut_Del"
"5756",2017,6405.18,"Execut_Del"
"5757",2017,4201.82,"Execut_Del"
"5758",2017,1726.15,"Execut_Del"
"5759",2017,867.01,"Execut_Del"
"5760",2017,2082.76,"Execut_Del"
"5761",2017,12176.48,"Execut_Del"
"5762",2017,10614.19,"Execut_Del"
"5763",2018,14.77,"Execut_Del"
"5764",2018,1713.07,"Execut_Del"
"5765",2018,275.67,"Execut_Del"
"5766",2018,313.83,"Execut_Del"
"5767",2018,6174.55,"Execut_Del"
"5768",2018,36.74,"Execut_Del"
"5769",2019,28.48,"Execut_Del"
"5770",2019,120.64,"Execut_Del"
"5771",2019,3607.57,"Execut_Del"
"5772",2019,641.91,"Execut_Del"
"5773",2019,10,"Execut_Del"
"5774",2019,1144.75,"Execut_Del"
"5775",2019,705.84,"Execut_Del"
"5776",2020,61.27,"Execut_Del"
"5777",2020,10,"Execut_Del"
"5778",2020,21918.54,"Execut_Del"
"5779",2020,32.82,"Execut_Del"
"5780",2020,2950.47,"Execut_Del"
"5781",2020,10,"Execut_Del"
"5782",2020,56.01,"Execut_Del"
"5783",2021,420.72,"Execut_Del"
"5784",2021,78.91,"Execut_Del"
"5785",2021,4053.74,"Execut_Del"
"5786",2021,264.06,"Execut_Del"
"5787",2021,961.7,"Execut_Del"
"5788",2021,14.1,"Execut_Del"
"5789",2022,11734.55,"Execut_Del"
"5790",2022,2163.4,"Execut_Del"
"5791",2022,221.77,"Execut_Del"
"5792",2022,12.21,"Execut_Del"
"5793",2022,451.95,"Execut_Del"
"5794",2022,155.45,"Execut_Del"
"5795",2022,1253.54,"Execut_Del"
"5796",2022,40032.52,"Execut_Del"
"5797",2023,329.05,"Execut_Del"
"5798",2023,266.52,"Execut_Del"
"5799",2023,4362.83,"Execut_Del"
"5800",2023,4488.41,"Execut_Del"
"5801",1989,7607.12,"External_Fr"
"5802",1989,637.33,"External_Fr"
"5803",1989,7786.66,"External_Fr"
"5804",1989,8201.63,"External_Fr"
"5805",1989,5405.08,"External_Fr"
"5806",1989,2877.98,"External_Fr"
"5807",1989,4286.64,"External_Fr"
"5808",1989,9981.17,"External_Fr"
"5809",1989,3547.06,"External_Fr"
"5810",1989,4024.22,"External_Fr"
"5811",1989,7892.26,"External_Fr"
"5812",1989,1104.33,"External_Fr"
"5813",1989,1595.41,"External_Fr"
"5814",1989,5446.6,"External_Fr"
"5815",1989,4290.58,"External_Fr"
"5816",1989,9016.11,"External_Fr"
"5817",1989,1159.86,"External_Fr"
"5818",1989,7045.84,"External_Fr"
"5819",1990,5727.95,"External_Fr"
"5820",1990,6518.38,"External_Fr"
"5821",1990,3601.99,"External_Fr"
"5822",1990,3659.74,"External_Fr"
"5823",1990,4787.94,"External_Fr"
"5824",1990,4479.21,"External_Fr"
"5825",1990,4975.81,"External_Fr"
"5826",1990,4340.52,"External_Fr"
"5827",1990,1541.08,"External_Fr"
"5828",1990,1609.27,"External_Fr"
"5829",1990,1810.18,"External_Fr"
"5830",1990,5938.58,"External_Fr"
"5831",1990,6021.51,"External_Fr"
"5832",1990,8233.75,"External_Fr"
"5833",1990,3518.72,"External_Fr"
"5834",1990,5972.17,"External_Fr"
"5835",1990,6515.17,"External_Fr"
"5836",1990,10948.33,"External_Fr"
"5837",1991,7104.06,"External_Fr"
"5838",1991,3042.3,"External_Fr"
"5839",1991,5811.1,"External_Fr"
"5840",1991,2914.31,"External_Fr"
"5841",1991,1746.59,"External_Fr"
"5842",1991,5732.89,"External_Fr"
"5843",1991,1804.04,"External_Fr"
"5844",1991,6408.07,"External_Fr"
"5845",1991,12473.24,"External_Fr"
"5846",1991,5993.97,"External_Fr"
"5847",1991,4807.53,"External_Fr"
"5848",1991,8368.44,"External_Fr"
"5849",1991,4742.06,"External_Fr"
"5850",1991,8480.79,"External_Fr"
"5851",1991,8173.55,"External_Fr"
"5852",1992,5097.73,"External_Fr"
"5853",1992,3789.48,"External_Fr"
"5854",1992,7002.3,"External_Fr"
"5855",1992,3033.93,"External_Fr"
"5856",1992,2426.74,"External_Fr"
"5857",1992,2231.19,"External_Fr"
"5858",1992,3764.59,"External_Fr"
"5859",1992,3131.22,"External_Fr"
"5860",1992,2569.12,"External_Fr"
"5861",1992,1138.19,"External_Fr"
"5862",1992,4427.05,"External_Fr"
"5863",1992,3549.41,"External_Fr"
"5864",1992,1915.72,"External_Fr"
"5865",1992,5423.03,"External_Fr"
"5866",1992,7357.99,"External_Fr"
"5867",1992,2698.31,"External_Fr"
"5868",1992,6098.08,"External_Fr"
"5869",1992,2989.57,"External_Fr"
"5870",1993,9252.42,"External_Fr"
"5871",1993,5633.31,"External_Fr"
"5872",1993,2223.68,"External_Fr"
"5873",1993,5592.56,"External_Fr"
"5874",1993,1607.63,"External_Fr"
"5875",1993,3325.13,"External_Fr"
"5876",1993,7211.8,"External_Fr"
"5877",1993,4749.13,"External_Fr"
"5878",1993,8200.62,"External_Fr"
"5879",1993,6517.34,"External_Fr"
"5880",1993,5559.9,"External_Fr"
"5881",1993,6586.32,"External_Fr"
"5882",1993,3237.64,"External_Fr"
"5883",1993,4324.2,"External_Fr"
"5884",1993,3425.65,"External_Fr"
"5885",1994,2978.62,"External_Fr"
"5886",1994,1054.49,"External_Fr"
"5887",1994,5608.98,"External_Fr"
"5888",1994,10816.65,"External_Fr"
"5889",1994,3444.93,"External_Fr"
"5890",1994,6286.18,"External_Fr"
"5891",1994,6292.28,"External_Fr"
"5892",1994,7230.69,"External_Fr"
"5893",1994,7427.04,"External_Fr"
"5894",1994,4156.2,"External_Fr"
"5895",1994,3307.71,"External_Fr"
"5896",1994,9556.84,"External_Fr"
"5897",1994,1161.01,"External_Fr"
"5898",1994,5240.3,"External_Fr"
"5899",1994,5624.33,"External_Fr"
"5900",1995,2184.83,"External_Fr"
"5901",1995,7063.7,"External_Fr"
"5902",1995,8321.64,"External_Fr"
"5903",1995,4807.58,"External_Fr"
"5904",1995,5882.46,"External_Fr"
"5905",1995,4209.36,"External_Fr"
"5906",1995,5544.19,"External_Fr"
"5907",1995,5799.55,"External_Fr"
"5908",1995,7483.52,"External_Fr"
"5909",1995,4055.94,"External_Fr"
"5910",1995,4278.15,"External_Fr"
"5911",1995,2620.99,"External_Fr"
"5912",1995,6813.78,"External_Fr"
"5913",1995,12662.55,"External_Fr"
"5914",1996,5278.43,"External_Fr"
"5915",1996,8086.65,"External_Fr"
"5916",1996,2344.36,"External_Fr"
"5917",1996,2703.05,"External_Fr"
"5918",1996,9713.52,"External_Fr"
"5919",1996,1745.83,"External_Fr"
"5920",1996,3325.72,"External_Fr"
"5921",1996,6738.97,"External_Fr"
"5922",1996,1888.57,"External_Fr"
"5923",1996,1006.21,"External_Fr"
"5924",1996,5366.17,"External_Fr"
"5925",1996,9525,"External_Fr"
"5926",1996,2947.6,"External_Fr"
"5927",1996,2016.57,"External_Fr"
"5928",1996,4524.33,"External_Fr"
"5929",1996,829.42,"External_Fr"
"5930",1996,1364.04,"External_Fr"
"5931",1996,4906.7,"External_Fr"
"5932",1997,2582.67,"External_Fr"
"5933",1997,1496.59,"External_Fr"
"5934",1997,4990.7,"External_Fr"
"5935",1997,5850.1,"External_Fr"
"5936",1997,6716.2,"External_Fr"
"5937",1997,3713.26,"External_Fr"
"5938",1997,4172.82,"External_Fr"
"5939",1997,1661.23,"External_Fr"
"5940",1997,2085.02,"External_Fr"
"5941",1997,2612.96,"External_Fr"
"5942",1997,10242.25,"External_Fr"
"5943",1997,2795.97,"External_Fr"
"5944",1997,6631.7,"External_Fr"
"5945",1997,4502.88,"External_Fr"
"5946",1997,3248.33,"External_Fr"
"5947",1997,12449.77,"External_Fr"
"5948",1998,5812.71,"External_Fr"
"5949",1998,8220.55,"External_Fr"
"5950",1998,680.49,"External_Fr"
"5951",1998,10792.14,"External_Fr"
"5952",1998,5222.46,"External_Fr"
"5953",1998,1348.63,"External_Fr"
"5954",1998,5781.26,"External_Fr"
"5955",1998,6723.81,"External_Fr"
"5956",1998,2406.13,"External_Fr"
"5957",1998,2693.92,"External_Fr"
"5958",1998,5370.14,"External_Fr"
"5959",1998,1900.1,"External_Fr"
"5960",1998,2167.14,"External_Fr"
"5961",1998,1517.47,"External_Fr"
"5962",1998,7971.17,"External_Fr"
"5963",1998,2277.82,"External_Fr"
"5964",1998,1537.83,"External_Fr"
"5965",1998,2188.47,"External_Fr"
"5966",1999,10831.33,"External_Fr"
"5967",1999,2616.98,"External_Fr"
"5968",1999,2238.02,"External_Fr"
"5969",1999,5916.68,"External_Fr"
"5970",1999,6149.74,"External_Fr"
"5971",1999,4171.72,"External_Fr"
"5972",1999,8736.79,"External_Fr"
"5973",1999,5675.06,"External_Fr"
"5974",1999,5669.74,"External_Fr"
"5975",1999,9738.26,"External_Fr"
"5976",1999,2827.21,"External_Fr"
"5977",1999,3156.65,"External_Fr"
"5978",1999,2650.4,"External_Fr"
"5979",1999,5994.38,"External_Fr"
"5980",1999,5592.81,"External_Fr"
"5981",1999,1914.2,"External_Fr"
"5982",2000,2672.94,"External_Fr"
"5983",2000,3067.77,"External_Fr"
"5984",2000,1774.05,"External_Fr"
"5985",2000,4237.43,"External_Fr"
"5986",2000,5006.33,"External_Fr"
"5987",2000,6095.83,"External_Fr"
"5988",2000,5846.56,"External_Fr"
"5989",2000,8722.25,"External_Fr"
"5990",2000,3054.13,"External_Fr"
"5991",2000,9100.81,"External_Fr"
"5992",2000,4833.59,"External_Fr"
"5993",2000,3982.03,"External_Fr"
"5994",2000,6108.53,"External_Fr"
"5995",2000,6684.45,"External_Fr"
"5996",2001,2186.97,"External_Fr"
"5997",2001,3528.15,"External_Fr"
"5998",2001,232.78,"External_Fr"
"5999",2001,4537.02,"External_Fr"
"6000",2001,7837.68,"External_Fr"
"6001",2001,6882.38,"External_Fr"
"6002",2001,8435.86,"External_Fr"
"6003",2001,5713.9,"External_Fr"
"6004",2001,5951.56,"External_Fr"
"6005",2001,570.11,"External_Fr"
"6006",2001,4985.07,"External_Fr"
"6007",2001,6986.61,"External_Fr"
"6008",2001,2974.09,"External_Fr"
"6009",2001,4993.76,"External_Fr"
"6010",2001,2480.36,"External_Fr"
"6011",2001,5525.21,"External_Fr"
"6012",2001,6642.86,"External_Fr"
"6013",2001,4105.72,"External_Fr"
"6014",2001,6834.18,"External_Fr"
"6015",2001,1968.63,"External_Fr"
"6016",2002,8744.02,"External_Fr"
"6017",2002,6507.89,"External_Fr"
"6018",2002,6586.12,"External_Fr"
"6019",2002,3239.01,"External_Fr"
"6020",2002,3514.84,"External_Fr"
"6021",2002,4776.09,"External_Fr"
"6022",2002,3156.91,"External_Fr"
"6023",2002,5394.1,"External_Fr"
"6024",2002,4902.29,"External_Fr"
"6025",2002,6583.98,"External_Fr"
"6026",2002,6351.05,"External_Fr"
"6027",2002,2631.63,"External_Fr"
"6028",2003,4360.79,"External_Fr"
"6029",2003,2873.46,"External_Fr"
"6030",2003,4758.07,"External_Fr"
"6031",2003,886.1,"External_Fr"
"6032",2003,5996.21,"External_Fr"
"6033",2003,11098.41,"External_Fr"
"6034",2003,1883.93,"External_Fr"
"6035",2003,8003.13,"External_Fr"
"6036",2003,4412.34,"External_Fr"
"6037",2003,2662.38,"External_Fr"
"6038",2003,10823.53,"External_Fr"
"6039",2003,3890.93,"External_Fr"
"6040",2003,3073.28,"External_Fr"
"6041",2003,7611.41,"External_Fr"
"6042",2003,6298.62,"External_Fr"
"6043",2004,774.64,"External_Fr"
"6044",2004,7908.56,"External_Fr"
"6045",2004,4469.88,"External_Fr"
"6046",2004,5700.28,"External_Fr"
"6047",2004,9400.87,"External_Fr"
"6048",2004,3785.61,"External_Fr"
"6049",2004,6351.51,"External_Fr"
"6050",2004,3444.92,"External_Fr"
"6051",2004,3021.57,"External_Fr"
"6052",2004,2640.15,"External_Fr"
"6053",2004,7747.14,"External_Fr"
"6054",2004,3555.94,"External_Fr"
"6055",2004,5473.4,"External_Fr"
"6056",2004,8018.47,"External_Fr"
"6057",2004,9551.4,"External_Fr"
"6058",2004,5784.56,"External_Fr"
"6059",2004,6038.43,"External_Fr"
"6060",2004,5586.54,"External_Fr"
"6061",2004,4081.36,"External_Fr"
"6062",2004,5407.9,"External_Fr"
"6063",2004,6177.82,"External_Fr"
"6064",2004,4164.59,"External_Fr"
"6065",2005,7217.95,"External_Fr"
"6066",2005,6412.71,"External_Fr"
"6067",2005,3123.53,"External_Fr"
"6068",2005,3347.5,"External_Fr"
"6069",2005,1708.54,"External_Fr"
"6070",2005,1425.1,"External_Fr"
"6071",2005,5884.5,"External_Fr"
"6072",2005,5117.98,"External_Fr"
"6073",2005,6740.78,"External_Fr"
"6074",2005,9960.85,"External_Fr"
"6075",2005,7105.86,"External_Fr"
"6076",2005,5520.36,"External_Fr"
"6077",2005,3563.24,"External_Fr"
"6078",2005,4715.78,"External_Fr"
"6079",2005,454.31,"External_Fr"
"6080",2005,1931.7,"External_Fr"
"6081",2005,3928.5,"External_Fr"
"6082",2006,5173.03,"External_Fr"
"6083",2006,1400.2,"External_Fr"
"6084",2006,4323.27,"External_Fr"
"6085",2006,2113.85,"External_Fr"
"6086",2006,5923.25,"External_Fr"
"6087",2006,4197.91,"External_Fr"
"6088",2006,4355.92,"External_Fr"
"6089",2006,7712.01,"External_Fr"
"6090",2006,6876.6,"External_Fr"
"6091",2006,4804.13,"External_Fr"
"6092",2006,10639.75,"External_Fr"
"6093",2006,3593.47,"External_Fr"
"6094",2006,4851.12,"External_Fr"
"6095",2006,2110.41,"External_Fr"
"6096",2006,5756.94,"External_Fr"
"6097",2007,6034.19,"External_Fr"
"6098",2007,4469.12,"External_Fr"
"6099",2007,9555.99,"External_Fr"
"6100",2007,3561.27,"External_Fr"
"6101",2007,7073.79,"External_Fr"
"6102",2007,8345.46,"External_Fr"
"6103",2007,8691.95,"External_Fr"
"6104",2007,2491.94,"External_Fr"
"6105",2007,5378.85,"External_Fr"
"6106",2007,1092.74,"External_Fr"
"6107",2007,5535.44,"External_Fr"
"6108",2007,2418.63,"External_Fr"
"6109",2007,1982.05,"External_Fr"
"6110",2007,5162.6,"External_Fr"
"6111",2008,4052.2,"External_Fr"
"6112",2008,1436.21,"External_Fr"
"6113",2008,7033.4,"External_Fr"
"6114",2008,1825.17,"External_Fr"
"6115",2008,3141.45,"External_Fr"
"6116",2008,2722.79,"External_Fr"
"6117",2008,5552.67,"External_Fr"
"6118",2008,10338.24,"External_Fr"
"6119",2008,1840.67,"External_Fr"
"6120",2008,1608.11,"External_Fr"
"6121",2008,1600.85,"External_Fr"
"6122",2008,5086.19,"External_Fr"
"6123",2009,9065.67,"External_Fr"
"6124",2009,4924.28,"External_Fr"
"6125",2009,9212.75,"External_Fr"
"6126",2009,5965.97,"External_Fr"
"6127",2009,2472.01,"External_Fr"
"6128",2009,3376.67,"External_Fr"
"6129",2009,4287.46,"External_Fr"
"6130",2009,1410.11,"External_Fr"
"6131",2009,7179.49,"External_Fr"
"6132",2009,7188.63,"External_Fr"
"6133",2009,6194.96,"External_Fr"
"6134",2009,10218.94,"External_Fr"
"6135",2009,5443.01,"External_Fr"
"6136",2009,2982.08,"External_Fr"
"6137",2009,3411.45,"External_Fr"
"6138",2010,11683.72,"External_Fr"
"6139",2010,7823.91,"External_Fr"
"6140",2010,3913.03,"External_Fr"
"6141",2010,8071.68,"External_Fr"
"6142",2010,6322.29,"External_Fr"
"6143",2010,5667.36,"External_Fr"
"6144",2010,2052.37,"External_Fr"
"6145",2010,1381.91,"External_Fr"
"6146",2010,1288.11,"External_Fr"
"6147",2010,1883.59,"External_Fr"
"6148",2010,4688.76,"External_Fr"
"6149",2010,696.58,"External_Fr"
"6150",2011,1907.8,"External_Fr"
"6151",2011,9117.99,"External_Fr"
"6152",2011,3364.33,"External_Fr"
"6153",2011,2394.91,"External_Fr"
"6154",2011,4982.25,"External_Fr"
"6155",2011,2210.64,"External_Fr"
"6156",2011,4812.78,"External_Fr"
"6157",2011,8478.65,"External_Fr"
"6158",2011,9071.75,"External_Fr"
"6159",2011,2780.29,"External_Fr"
"6160",2011,2925.11,"External_Fr"
"6161",2011,3006.46,"External_Fr"
"6162",2011,2782.13,"External_Fr"
"6163",2012,4634.37,"External_Fr"
"6164",2012,6031.19,"External_Fr"
"6165",2012,3304.57,"External_Fr"
"6166",2012,11626.22,"External_Fr"
"6167",2012,856.62,"External_Fr"
"6168",2012,6921.43,"External_Fr"
"6169",2012,3292.3,"External_Fr"
"6170",2012,2105.64,"External_Fr"
"6171",2012,6568.47,"External_Fr"
"6172",2012,5762.79,"External_Fr"
"6173",2012,3095.17,"External_Fr"
"6174",2012,2549.89,"External_Fr"
"6175",2012,6522.85,"External_Fr"
"6176",2012,8132.9,"External_Fr"
"6177",2012,7682.46,"External_Fr"
"6178",2012,3137.68,"External_Fr"
"6179",2013,2518.33,"External_Fr"
"6180",2013,4234.51,"External_Fr"
"6181",2013,3867.79,"External_Fr"
"6182",2013,6106.46,"External_Fr"
"6183",2013,5199.89,"External_Fr"
"6184",2013,8032.61,"External_Fr"
"6185",2013,7723.53,"External_Fr"
"6186",2013,2577.58,"External_Fr"
"6187",2013,1258.43,"External_Fr"
"6188",2013,4443.32,"External_Fr"
"6189",2013,1618.6,"External_Fr"
"6190",2013,9645.97,"External_Fr"
"6191",2013,5134.15,"External_Fr"
"6192",2013,937.85,"External_Fr"
"6193",2013,6162.39,"External_Fr"
"6194",2013,2758.21,"External_Fr"
"6195",2013,4024.96,"External_Fr"
"6196",2013,6671.3,"External_Fr"
"6197",2014,8151.25,"External_Fr"
"6198",2014,10582.36,"External_Fr"
"6199",2014,11992.34,"External_Fr"
"6200",2014,3329.54,"External_Fr"
"6201",2014,3941.56,"External_Fr"
"6202",2014,4817.85,"External_Fr"
"6203",2014,4520.7,"External_Fr"
"6204",2014,2212.87,"External_Fr"
"6205",2014,4939.66,"External_Fr"
"6206",2014,5482.75,"External_Fr"
"6207",2014,11833.29,"External_Fr"
"6208",2014,8223.85,"External_Fr"
"6209",2014,5853.17,"External_Fr"
"6210",2014,1334.57,"External_Fr"
"6211",2014,5610.4,"External_Fr"
"6212",2014,3849.37,"External_Fr"
"6213",2014,3513.59,"External_Fr"
"6214",2015,2877.87,"External_Fr"
"6215",2015,1035.3,"External_Fr"
"6216",2015,1854.65,"External_Fr"
"6217",2015,1705.74,"External_Fr"
"6218",2015,6347.37,"External_Fr"
"6219",2015,3524.89,"External_Fr"
"6220",2015,7117.37,"External_Fr"
"6221",2015,3814.36,"External_Fr"
"6222",2015,3903.26,"External_Fr"
"6223",2015,6946.08,"External_Fr"
"6224",2015,2555.64,"External_Fr"
"6225",2015,8442.96,"External_Fr"
"6226",2015,4655.03,"External_Fr"
"6227",2015,3461.94,"External_Fr"
"6228",2016,8411.29,"External_Fr"
"6229",2016,3120.12,"External_Fr"
"6230",2016,9584.23,"External_Fr"
"6231",2016,5030.74,"External_Fr"
"6232",2016,998.78,"External_Fr"
"6233",2016,2961.51,"External_Fr"
"6234",2016,6207.46,"External_Fr"
"6235",2016,5525.43,"External_Fr"
"6236",2016,7043.54,"External_Fr"
"6237",2016,4939.64,"External_Fr"
"6238",2016,6451.85,"External_Fr"
"6239",2016,7528.75,"External_Fr"
"6240",2017,2664.22,"External_Fr"
